species,number_of_individuals,longitude_ves,latitude_ves,site_id,date
racl,1,-83.87667764,35.93332743,15,7/30/24
racl,1,-83.87668465,35.93334589,15,7/30/24
racl,2,-83.87666111,35.9333271,15,7/30/24
racl,2,-83.87663446,35.93333929,15,7/30/24
racl,1,-83.87666435,35.93337831,15,7/30/24
raca,1,-83.87665053,35.9333891,15,7/30/24
racl,1,-83.87663117,35.93339234,15,7/30/24
racl,1,-83.87660068,35.93339172,15,7/30/24
racl,1,-83.87661687,35.93341802,15,7/30/24
racl,1,-83.87658586,35.93345035,15,7/30/24
racl,1,-83.87655194,35.93345146,15,7/30/24
racl,1,-83.87661719,35.93348858,15,7/30/24
racl,1,-83.8765968,35.93353102,15,7/30/24
racl,1,-83.87661104,35.93349611,15,7/30/24
racl,1,-83.87663369,35.93349303,15,7/30/24
racl,2,-83.8767139,35.93343688,15,7/30/24
raca,1,-83.87671048,35.93343245,15,7/30/24
raca,1,-83.87667455,35.93342877,15,7/30/24
racl,1,-83.87668041,35.93343134,15,7/30/24
racl,1,-83.87673625,35.93340273,15,7/30/24
racl,1,-83.87669983,35.93339275,15,7/30/24
racl,1,-83.87675952,35.93340892,15,7/30/24
racl,1,-83.87678515,35.9334497,15,7/30/24
racl,2,-83.87676253,35.93345252,15,7/30/24
racl,2,-83.87681073,35.93338563,15,7/30/24
racl,1,-83.87681307,35.9333875,15,7/30/24
racl,1,-83.8768259,35.93340534,15,7/30/24
racl,1,-83.87686735,35.9333924,15,7/30/24
racl,1,-83.87689097,35.93337293,15,7/30/24
racl,1,-83.87688037,35.93339148,15,7/30/24
raca,1,-83.87692745,35.93338314,15,7/30/24
racl,1,-83.87689511,35.93340453,15,7/30/24
racl,1,-83.87691776,35.93337925,15,7/30/24
racl,1,-83.87691099,35.93339722,15,7/30/24
racl,1,-83.87694347,35.93336199,15,7/30/24
raca,1,-83.87693419,35.93341497,15,7/30/24
racl,1,-83.87709625,35.93330876,15,7/30/24
racl,1,-83.87710584,35.93328487,15,7/30/24
racl,1,-83.87711025,35.93326729,15,7/30/24
racl,1,-83.87713603,35.93325261,15,7/30/24
racl,1,-83.87715795,35.93327634,15,7/30/24
racl,1,-83.87698554,35.93337852,15,7/30/24
racl,1,-83.87695533,35.93335682,15,7/30/24
raca,1,-83.87700242,35.93334907,15,7/30/24
racl,1,-83.87700928,35.93334886,15,7/30/24
racl,1,-83.87704358,35.93333696,15,7/30/24
racl,1,-83.87709436,35.93323168,15,7/30/24
racl,3,-83.87710649,35.93329201,15,7/30/24
racl,3,-83.87710395,35.93330325,15,7/30/24
racl,1,-83.87710393,35.93322222,15,7/30/24
racl,1,-83.87718937,35.93308444,15,7/30/24
racl,1,-83.87717249,35.93334428,15,7/30/24
racl,1,-83.87723539,35.93328884,15,7/30/24
raca,1,-83.87723183,35.93335951,15,7/30/24
racl,2,-83.93997612,35.9356898,2,8/22/24
racl,2,-83.9400427,35.93572351,2,8/22/24
racl,1,-83.9400491,35.93574675,2,8/22/24
racl,3,-83.94009844,35.93573128,2,8/22/24
racl,4,-83.94008465,35.93575494,2,8/22/24
racl,3,-83.94004295,35.9357646,2,8/22/24
racl,2,-83.94006322,35.93574289,2,8/22/24
raca,1,-83.94007227,35.93573084,2,8/22/24
racl,1,-83.94007781,35.93574377,2,8/22/24
racl,1,-83.94007858,35.93575661,2,8/22/24
racl,1,-83.94003376,35.93577828,2,8/22/24
racl,1,-83.94003433,35.9357196,2,8/22/24
racl,6,-83.94003285,35.93575327,2,8/22/24
racl,1,-83.94003225,35.93575653,2,8/22/24
racl,1,-83.93995621,35.93574754,2,8/22/24
racl,1,-83.93996896,35.9356936,2,8/22/24
racl,1,-83.93991041,35.93570388,2,8/22/24
racl,1,-83.93979071,35.93567472,2,8/22/24
racl,1,-83.93984071,35.93563192,2,8/22/24
racl,1,-83.93981115,35.9356396,2,8/22/24
racl,1,-83.93985414,35.93566045,2,8/22/24
racl,1,-83.9398702,35.93566452,2,8/22/24
racl,1,-83.93993376,35.93567331,2,8/22/24
racl,2,-83.93991072,35.93572027,2,8/22/24
racl,1,-83.93985719,35.93571759,2,8/22/24
racl,3,-83.93990992,35.93572033,2,8/22/24
racl,1,-83.93987147,35.93567837,2,8/22/24
racl,1,-83.93991254,35.93569533,2,8/22/24
racl,1,-83.93998086,35.93564236,2,8/22/24
racl,1,-83.93998737,35.93560403,2,8/22/24
racl,1,-83.93996193,35.93555083,2,8/22/24
racl,1,-83.94000957,35.93555097,2,8/22/24
racl,1,-83.93992701,35.93561252,2,8/22/24
racl,4,-83.94017102,35.93568844,2,8/25/24
racl,1,-83.94022263,35.93568054,2,8/25/24
racl,2,-83.94011765,35.93577521,2,8/25/24
raca,2,-83.9401234,35.93571158,2,8/25/24
racl,1,-83.94012102,35.93568111,2,8/25/24
racl,1,-83.94009148,35.93582229,2,8/25/24
racl,3,-83.94005965,35.93589342,2,8/25/24
raca,1,-83.94007023,35.93588857,2,8/25/24
raca,1,-83.94001593,35.93587658,2,8/25/24
racl,1,-83.94005817,35.93584775,2,8/25/24
racl,2,-83.93996912,35.93583219,2,8/25/24
racl,1,-83.93983002,35.93580086,2,8/25/24
racl,3,-83.94015588,35.93576856,2,8/25/24
racl,1,-83.94019057,35.93571343,2,8/25/24
racl,1,-83.9401916,35.93573553,2,8/25/24
raca,1,-83.94022127,35.93575183,2,8/25/24
racl,1,-83.94012119,35.93577206,2,8/25/24
racl,2,-83.94016038,35.93577965,2,8/25/24
racl,2,-83.93983627,35.93567423,2,8/25/24
racl,1,-83.93992759,35.93565992,2,8/25/24
racl,1,-83.93991343,35.9356662,2,8/25/24
racl,1,-83.93967886,35.93565968,2,8/25/24
racl,1,-83.93970156,35.93553737,2,8/25/24
racl,1,-83.93970286,35.93554996,2,8/25/24
racl,1,-83.9398741,35.93552758,2,8/25/24
racl,1,-83.93986478,35.93557217,2,8/25/24
racl,1,-83.93989596,35.93557043,2,8/25/24
racl,1,-83.93991343,35.93560408,2,8/25/24
racl,1,-83.93974183,35.93572083,2,8/25/24
racl,3,-83.93979867,35.93577443,2,8/25/24
racl,1,-83.93973426,35.93583165,2,8/25/24
racl,1,-83.93970591,35.93569263,2,8/25/24
racl,1,-83.93970391,35.93566512,2,8/25/24
racl,1,-83.93969001,35.9356693,2,8/25/24
racl,1,-83.93991004,35.93587685,2,8/25/24
racl,1,-83.93988063,35.93591888,2,8/25/24
racl,1,-83.93988528,35.93583208,2,8/25/24
racl,1,-83.93992461,35.93569723,2,8/25/24
racl,1,-83.93985314,35.93562971,2,8/25/24
racl,2,-83.93998433,35.93561412,2,8/25/24
racl,1,-83.94000676,35.93565434,2,8/25/24
racl,1,-83.93994182,35.93573147,2,8/25/24
racl,2,-83.93990798,35.93582864,2,8/25/24
racl,1,-83.93998067,35.93589382,2,8/25/24
racl,1,-83.93989226,35.93581243,2,8/25/24
racl,3,-83.94003882,35.93560564,2,8/25/24
racl,1,-83.93986758,35.93553166,2,8/25/24
racl,1,-83.94008855,35.93566643,2,8/25/24
racl,1,-83.94026957,35.93580589,2,8/25/24
racl,1,-83.94009582,35.93596548,2,8/25/24
racl,1,-83.93973238,35.93562161,2,8/25/24
racl,2,-83.94011098,35.93571737,2,8/25/24
racl,1,-83.9400599,35.93561063,2,8/25/24
racl,2,-83.94013163,35.93573644,2,8/25/24
racl,1,-83.94013841,35.93571819,2,8/25/24
raca,1,-83.9401309,35.93570881,2,8/25/24
racl,1,-83.94001147,35.9358729,2,8/25/24
racl,1,-83.94001839,35.93579465,2,8/25/24
racl,1,-83.93991578,35.93571283,2,8/25/24
racl,1,-83.9401707,35.93566988,2,8/25/24
racl,2,-83.94010721,35.93576942,2,8/25/24
racl,1,-83.94011266,35.93574246,2,8/25/24
racl,1,-83.94014279,35.93577633,2,8/25/24
racl,2,-83.94017311,35.93573904,2,8/25/24
raca,2,-83.94012927,35.93579013,2,8/25/24
racl,1,-83.94016063,35.93575274,2,8/25/24
racl,1,-83.93990664,35.93571079,2,8/25/24
racl,1,-83.93984526,35.93586156,2,8/25/24
racl,1,-83.93970024,35.93566914,2,8/25/24
racl,1,-83.93971612,35.93563873,2,8/25/24
racl,1,-83.93971939,35.93566039,2,8/25/24
racl,1,-83.93977008,35.93567676,2,8/25/24
racl,2,-83.93980633,35.93548721,2,8/25/24
raca,1,-83.93977145,35.93548486,2,8/25/24
racl,1,-83.93987248,35.93558858,2,8/25/24
racl,1,-83.93991186,35.93557902,2,8/25/24
racl,1,-83.93991652,35.93556621,2,8/25/24
racl,1,-83.93994198,35.93568002,2,8/25/24
racl,1,-83.93992593,35.93565906,2,8/25/24
racl,1,-83.93992705,35.93559668,2,8/25/24
racl,2,-83.93992056,35.93558737,2,8/25/24
racl,1,-83.93997351,35.93567457,2,8/25/24
racl,1,-83.94000266,35.93571544,2,8/25/24
racl,3,-83.93988801,35.9357427,2,8/25/24
racl,1,-83.939747,35.93574035,2,8/25/24
racl,2,-83.939836,35.93582454,2,8/25/24
racl,1,-83.93983441,35.93577837,2,8/25/24
racl,3,-83.93967233,35.93572819,2,8/25/24
racl,1,-83.93973942,35.93576252,2,8/25/24
racl,1,-83.93972019,35.93567009,2,8/25/24
racl,1,-83.93989238,35.93579998,2,8/25/24
racl,1,-83.93973696,35.935666,2,8/25/24
racl,1,-83.93998738,35.93562898,2,8/25/24
racl,1,-83.94001082,35.93563877,2,8/25/24
racl,1,-83.940018,35.93565758,2,8/25/24
racl,1,-83.94005064,35.93566197,2,8/25/24
racl,1,-83.93998403,35.93585429,2,8/25/24
racl,1,-83.94014579,35.93580762,2,8/25/24
racl,1,-83.93989075,35.93580792,2,8/25/24
racl,1,-83.94017614,35.93570679,2,8/25/24
racl,1,-83.86856181,35.95671228,7,8/26/24
racl,1,-83.86837078,35.95672909,7,8/26/24
racl,1,-83.86841168,35.95666095,7,8/26/24
racl,1,-83.86830754,35.95661777,7,8/26/24
racl,2,-83.86838248,35.95667,7,8/26/24
racl,1,-83.86838052,35.95665163,7,8/26/24
novi,3,-83.86830522,35.95671946,7,8/26/24
novi,1,-83.86825348,35.95671136,7,8/26/24
novi,1,-83.86818152,35.95676627,7,8/26/24
novi,3,-83.86818332,35.95678437,7,8/26/24
novi,3,-83.86818192,35.95672021,7,8/26/24
racl,1,-83.86824356,35.95669878,7,8/26/24
racl,1,-83.86816834,35.95673293,7,8/26/24
racl,1,-83.86820033,35.9567013,7,8/26/24
novi,4,-83.86823325,35.95671668,7,8/26/24
racl,1,-83.86817192,35.95687168,7,8/26/24
racl,1,-83.86825268,35.95680853,7,8/26/24
novi,1,-83.8682002,35.95675019,7,8/26/24
racl,2,-83.86815423,35.95682608,7,8/26/24
novi,2,-83.86821613,35.95674241,7,8/26/24
racl,1,-83.86819729,35.95675167,7,8/26/24
novi,1,-83.86822039,35.95673254,7,8/26/24
novi,2,-83.86824424,35.95680179,7,8/26/24
racl,1,-83.86837717,35.956681,7,8/26/24
racl,1,-83.86929616,35.95784744,10,8/26/24
racl,1,-83.86915497,35.95777619,10,8/26/24
racl,1,-83.86924318,35.95777718,10,8/26/24
racl,1,-83.86932089,35.95780227,10,8/26/24
racl,1,-83.86927096,35.95781179,10,8/26/24
racl,1,-83.86820891,35.95680478,7,8/26/24
racl,1,-83.86817737,35.95682104,7,8/26/24
racl,1,-83.86844387,35.95667297,7,8/26/24
racl,1,-83.86824839,35.95675998,7,8/26/24
racl,1,-83.86840102,35.95668011,7,8/26/24
racl,1,-83.86836694,35.95669611,7,8/26/24
racl,1,-83.86831201,35.9566889,7,8/26/24
racl,1,-83.86833494,35.95667248,7,8/26/24
racl,1,-83.86828857,35.95668924,7,8/26/24
novi,3,-83.86831352,35.95670716,7,8/26/24
novi,1,-83.86825906,35.95667932,7,8/26/24
racl,2,-83.86832852,35.95674555,7,8/26/24
novi,1,-83.86827133,35.95677002,7,8/26/24
racl,1,-83.86822671,35.95677607,7,8/26/24
novi,3,-83.8682149,35.95678046,7,8/26/24
racl,1,-83.8682074,35.95681587,7,8/26/24
racl,1,-83.86819996,35.95674307,7,8/26/24
racl,1,-83.86928538,35.95781268,10,8/26/24
racl,1,-83.86930122,35.95780216,10,8/26/24
racl,1,-83.86923344,35.95779907,10,8/26/24
racl,1,-83.86927143,35.95780082,10,8/26/24
racl,1,-83.86938384,35.95779812,10,8/26/24
racl,1,-83.86925038,35.95784011,10,8/26/24
racl,1,-83.8692657,35.95777198,10,8/26/24
racl,1,-83.86833625,35.9566343,7,8/28/24
racl,2,-83.86831172,35.95664316,7,8/28/24
racl,1,-83.86829511,35.95666987,7,8/28/24
novi,2,-83.86821934,35.95670334,7,8/28/24
racl,1,-83.86818108,35.95666155,7,8/28/24
racl,1,-83.86832577,35.95666007,7,8/28/24
racl,1,-83.86819219,35.9567471,7,8/28/24
racl,1,-83.86815908,35.9567368,7,8/28/24
racl,1,-83.86820159,35.95678069,7,8/28/24
racl,1,-83.86821487,35.95680186,7,8/28/24
racl,1,-83.86817911,35.95667717,7,8/28/24
racl,1,-83.86816669,35.95674538,7,8/28/24
racl,1,-83.8681745,35.95670853,7,8/28/24
novi,1,-83.86822814,35.95670636,7,8/28/24
racl,1,-83.86825594,35.95678538,7,8/28/24
racl,1,-83.86834567,35.95679146,7,8/28/24
racl,1,-83.86827323,35.95676983,7,8/28/24
racl,2,-83.86836489,35.95669152,7,8/28/24
racl,1,-83.86819289,35.95674187,7,8/28/24
racl,1,-83.86823812,35.95676689,7,8/28/24
racl,1,-83.86834168,35.9566891,7,8/28/24
racl,1,-83.86927125,35.95779648,10,8/28/24
racl,1,-83.86929794,35.95783373,10,8/28/24
racl,2,-83.86922041,35.9578099,10,8/28/24
racl,1,-83.86918897,35.95776791,10,8/28/24
racl,1,-83.86928952,35.95778828,10,8/28/24
racl,1,-83.86920213,35.95776054,10,8/28/24
racl,1,-83.87673986,35.93323453,15,9/9/24
raca,1,-83.87671398,35.93333794,15,9/9/24
racl,1,-83.87669438,35.93340468,15,9/9/24
racl,1,-83.8766865,35.93336239,15,9/9/24
racl,1,-83.87673276,35.93345524,15,9/9/24
raca,1,-83.8767822,35.93336838,15,9/9/24
racl,1,-83.8767521,35.93335338,15,9/9/24
racl,2,-83.87691756,35.93335211,15,9/9/24
racl,1,-83.87694195,35.93339183,15,9/9/24
racl,1,-83.87698319,35.93341883,15,9/9/24
racl,3,-83.87696278,35.93339606,15,9/9/24
racl,1,-83.877079,35.93327252,15,9/9/24
racl,1,-83.87690267,35.93333133,15,9/9/24
racl,1,-83.87673807,35.9333446,15,9/9/24
racl,1,-83.87674027,35.93327552,15,9/9/24
racl,1,-83.8767633,35.93335753,15,9/9/24
racl,1,-83.87670233,35.93332643,15,9/9/24
racl,1,-83.8766913,35.93334867,15,9/9/24
racl,1,-83.87661785,35.93338916,15,9/9/24
racl,1,-83.87661429,35.93337358,15,9/9/24
racl,1,-83.8766152,35.93338441,15,9/9/24
racl,1,-83.87684166,35.93335408,15,9/9/24
racl,1,-83.87677532,35.93339217,15,9/9/24
racl,1,-83.87683129,35.93334818,15,9/9/24
racl,1,-83.87684407,35.93328401,15,9/11/24
racl,1,-83.8767006,35.9332593,15,9/11/24
racl,1,-83.87657535,35.93328343,15,9/11/24
racl,1,-83.87682136,35.93339335,15,9/11/24
racl,1,-83.87682226,35.93330611,15,9/11/24
racl,1,-83.87688957,35.9332846,15,9/11/24
racl,2,-83.87689511,35.93323834,15,9/11/24
racl,2,-83.87692235,35.93326412,15,9/11/24
racl,2,-83.87686184,35.93327092,15,9/11/24
racl,1,-83.87690083,35.93327856,15,9/11/24
racl,1,-83.87688718,35.93316455,15,9/11/24
racl,1,-83.87695162,35.93320962,15,9/11/24
racl,1,-83.87707748,35.93328028,15,9/11/24
racl,1,-83.8770679,35.93326098,15,9/11/24
racl,1,-83.8771364,35.93336449,15,9/11/24
racl,1,-83.87692722,35.93334576,15,9/11/24
racl,1,-83.87696626,35.93329148,15,9/11/24
racl,2,-83.87694264,35.93329849,15,9/11/24
racl,1,-83.87676652,35.9333348,15,9/11/24
racl,1,-83.87680105,35.93336758,15,9/11/24
raca,1,-83.87677695,35.93331101,15,9/11/24
racl,3,-83.87688061,35.93348477,15,9/11/24
raca,1,-83.87692148,35.93347157,15,9/11/24
racl,1,-83.87674784,35.9335073,15,9/11/24
racl,1,-83.87663343,35.9334524,15,9/11/24
racl,1,-83.8766327,35.93338614,15,9/11/24
rapa,1,-83.87662227,35.93338075,15,9/11/24
racl,1,-83.87674927,35.93335042,15,9/11/24
racl,1,-83.87667117,35.93337728,15,9/11/24
racl,1,-83.93998652,35.9357097,2,9/23/24
raca,2,-83.94007188,35.93571371,2,9/23/24
raca,1,-83.94008868,35.93570856,2,9/23/24
racl,2,-83.94008808,35.9357531,2,9/23/24
racl,1,-83.94009789,35.93573743,2,9/23/24
raca,1,-83.94010526,35.93576689,2,9/23/24
racl,1,-83.94009052,35.93578882,2,9/23/24
racl,1,-83.94012483,35.93577767,2,9/23/24
racl,2,-83.94010147,35.93577551,2,9/23/24
racl,1,-83.94007713,35.93578218,2,9/23/24
racl,2,-83.94006305,35.93579342,2,9/23/24
racl,1,-83.94003463,35.93580297,2,9/23/24
racl,2,-83.93997859,35.93578155,2,9/23/24
racl,1,-83.93992551,35.93572721,2,9/23/24
racl,1,-83.93993393,35.93572757,2,9/23/24
racl,1,-83.94002213,35.93565373,2,9/23/24
racl,1,-83.93988058,35.93568304,2,9/23/24
raca,2,-83.9398672,35.93575421,2,9/23/24
racl,2,-83.93986828,35.93572652,2,9/23/24
racl,1,-83.9398497,35.93569086,2,9/23/24
racl,1,-83.93979393,35.93566293,2,9/23/24
racl,1,-83.93976418,35.93570973,2,9/23/24
racl,2,-83.9398178,35.9356379,2,9/23/24
raca,1,-83.93982823,35.93562181,2,9/23/24
racl,1,-83.93984904,35.93561719,2,9/23/24
racl,1,-83.93985125,35.93561952,2,9/23/24
racl,1,-83.93982965,35.93557773,2,9/23/24
raca,1,-83.93986053,35.93557088,2,9/23/24
racl,1,-83.93984123,35.93560822,2,9/23/24
racl,1,-83.93985935,35.93557947,2,9/23/24
racl,1,-83.93987948,35.93562955,2,9/23/24
racl,1,-83.93991591,35.93565745,2,9/23/24
racl,1,-83.93992531,35.93572457,2,9/23/24
racl,1,-83.94006078,35.9356649,2,9/23/24
raca,1,-83.9399293,35.93568788,2,9/23/24
raca,1,-83.93992346,35.9355646,2,9/23/24
racl,1,-83.93998693,35.93555419,2,9/23/24
racl,2,-83.94004175,35.93559518,2,9/23/24
racl,1,-83.9400491,35.93564019,2,9/23/24
racl,1,-83.93985786,35.93564982,2,9/23/24
racl,1,-83.93972555,35.93567165,2,9/23/24
racl,1,-83.93983092,35.93569396,2,9/23/24
racl,1,-83.94003342,35.93567422,2,9/23/24
racl,1,-83.9400723,35.93575144,2,9/23/24
racl,1,-83.94007882,35.93574753,2,9/23/24
racl,1,-83.94013458,35.93570789,2,9/23/24
racl,1,-83.94010245,35.93574635,2,9/23/24
raca,1,-83.94008259,35.935778,2,9/23/24
raca,1,-83.94006075,35.93576253,2,9/23/24
rasy,1,-83.94008675,35.93572893,2,9/23/24
racl,1,-83.94011116,35.9357454,2,9/23/24
racl,1,-83.94011567,35.93582113,2,9/23/24
racl,1,-83.94010124,35.93579578,2,9/23/24
racl,1,-83.94011565,35.93579224,2,9/23/24
racl,2,-83.94007204,35.93578722,2,9/23/24
racl,1,-83.93998771,35.93575406,2,9/23/24
racl,1,-83.93999534,35.93575283,2,9/23/24
racl,1,-83.94000024,35.93573827,2,9/23/24
racl,1,-83.93985935,35.93575508,2,9/23/24
racl,2,-83.93992648,35.93570862,2,9/23/24
racl,3,-83.93993403,35.93571055,2,9/23/24
racl,3,-83.93993742,35.9356947,2,9/23/24
racl,1,-83.93997713,35.93566707,2,9/23/24
racl,1,-83.93999996,35.93565548,2,9/23/24
raca,1,-83.93984208,35.93572327,2,9/23/24
racl,1,-83.93983152,35.93577902,2,9/23/24
raca,1,-83.93982757,35.93575548,2,9/23/24
racl,1,-83.93986258,35.93576761,2,9/23/24
raca,1,-83.93984185,35.93574124,2,9/23/24
racl,1,-83.93982605,35.93572386,2,9/23/24
racl,1,-83.93980069,35.93570661,2,9/23/24
racl,1,-83.93986338,35.93568968,2,9/23/24
racl,1,-83.93981579,35.93569704,2,9/23/24
racl,1,-83.9398333,35.93568482,2,9/23/24
racl,1,-83.93982459,35.93567821,2,9/23/24
raca,1,-83.93980148,35.93564127,2,9/23/24
racl,1,-83.93982326,35.93564356,2,9/23/24
racl,1,-83.93986272,35.93565023,2,9/23/24
racl,1,-83.9398821,35.935634,2,9/23/24
racl,1,-83.93991286,35.93565583,2,9/23/24
racl,1,-83.93993262,35.93568406,2,9/23/24
racl,1,-83.93993352,35.93570068,2,9/23/24
raca,1,-83.93992747,35.9357454,2,9/23/24
racl,1,-83.93995498,35.93575575,2,9/23/24
raca,1,-83.93991289,35.93576838,2,9/23/24
racl,1,-83.9401099,35.93556721,2,9/23/24
raca,1,-83.94001612,35.93581306,2,9/23/24
racl,2,-83.94012042,35.9356365,2,9/23/24
racl,1,-83.94005381,35.93565683,2,9/23/24
racl,1,-83.9400651,35.9356983,2,9/23/24
racl,1,-83.93981737,35.93564533,2,9/23/24
racl,1,-83.93987462,35.93571205,2,9/23/24
racl,1,-83.94010663,35.93568127,2,9/24/24
raca,1,-83.94008773,35.9357018,2,9/24/24
raca,1,-83.94011174,35.93568518,2,9/24/24
racl,1,-83.94013217,35.93574737,2,9/24/24
racl,1,-83.93998717,35.9357278,2,9/24/24
racl,1,-83.9400419,35.93568073,2,9/24/24
racl,1,-83.94004535,35.93563465,2,9/24/24
raca,1,-83.94003664,35.93566843,2,9/24/24
raca,1,-83.94001523,35.93565454,2,9/24/24
raca,1,-83.93995315,35.93562418,2,9/24/24
racl,1,-83.93994884,35.93560552,2,9/24/24
raca,2,-83.9400144,35.93557973,2,9/24/24
racl,1,-83.9400454,35.93562501,2,9/24/24
raca,1,-83.93984428,35.93564927,2,9/24/24
racl,1,-83.93979825,35.93568759,2,9/24/24
racl,1,-83.93979311,35.93562584,2,9/24/24
raca,1,-83.93977607,35.93565621,2,9/24/24
raca,1,-83.9398374,35.93559944,2,9/24/24
racl,1,-83.93992252,35.93563311,2,9/24/24
raca,1,-83.93993234,35.93568223,2,9/24/24
racl,1,-83.94014427,35.93574223,2,9/24/24
raca,1,-83.86933487,35.9577508,10,10/8/24
racl,1,-83.8693144,35.95781619,10,10/8/24
racl,1,-83.86931497,35.95781634,10,10/8/24
novi,1,-83.86931591,35.95782404,10,10/8/24
racl,1,-83.8693171,35.95780788,10,10/8/24
racl,1,-83.86926452,35.95775642,10,10/8/24
racl,1,-83.8691195,35.9577709,10,10/8/24
racl,1,-83.86909857,35.95776751,10,10/8/24
racl,1,-83.86915278,35.95781101,10,10/8/24
racl,1,-83.86932448,35.95779967,10,10/8/24
novi,1,-83.86823758,35.95666014,7,10/8/24
novi,1,-83.86832704,35.95676575,7,10/8/24
novi,6,-83.86833265,35.95666316,7,10/8/24
novi,1,-83.86823245,35.95674236,7,10/8/24
racl,1,-83.86816284,35.95669975,7,10/8/24
raca,1,-83.86812015,35.95671357,7,10/8/24
novi,1,-83.86835289,35.95680903,7,10/8/24
racl,1,-83.8692922,35.95779162,10,10/8/24
racl,1,-83.86923488,35.95779657,10,10/8/24
racl,1,-83.86922631,35.95777254,10,10/8/24
racl,1,-83.86922335,35.95774858,10,10/8/24
racl,1,-83.86918259,35.95776492,10,10/8/24
racl,1,-83.86918349,35.95775774,10,10/8/24
racl,1,-83.86935244,35.9577851,10,10/9/24
NA,1,-83.86933022,35.95783935,10,10/9/24
racl,1,-83.8691749,35.95780203,10,10/9/24
racl,1,-83.86927921,35.9577516,10,10/9/24
novi,1,-83.8681461,35.95679349,7,10/9/24
novi,1,-83.86820182,35.9567838,7,10/9/24
novi,1,-83.86827556,35.95669784,7,10/9/24
novi,1,-83.86826446,35.95674568,7,10/9/24
novi,1,-83.86817295,35.95674726,7,10/9/24
novi,1,-83.86826612,35.95670099,7,10/9/24
racl,1,-83.8683763,35.95673842,7,10/9/24
novi,6,-83.86843155,35.95675293,7,10/9/24
novi,1,-83.86829603,35.95671545,7,10/9/24
racl,1,-83.86834938,35.95668863,7,10/9/24
novi,4,-83.86831261,35.9566622,7,10/9/24
novi,3,-83.86831189,35.95667062,7,10/9/24
novi,2,-83.86821996,35.95680468,7,10/9/24
novi,2,-83.86827194,35.95673515,7,10/9/24
novi,3,-83.86818717,35.95670743,7,10/9/24
novi,1,-83.86841334,35.95665434,7,10/9/24
novi,1,-83.86809804,35.95687284,7,10/9/24
novi,1,-83.86823814,35.95672184,7,10/9/24
novi,2,-83.86827917,35.95667046,7,10/9/24
novi,3,-83.86835648,35.95678377,7,10/9/24
novi,4,-83.86834052,35.95667487,7,10/9/24
novi,1,-83.8682699,35.95666212,7,10/9/24
racl,1,-83.86839931,35.95677282,7,10/9/24
novi,1,-83.86810934,35.95668995,7,10/9/24
racl,1,-83.87677981,35.93329911,15,10/14/24
racl,1,-83.87693901,35.9331846,15,10/14/24
racl,1,-83.87708926,35.93320322,15,10/14/24
racl,1,-83.87675845,35.93316527,15,10/14/24
racl,1,-83.8766542,35.93337409,15,10/14/24
racl,1,-83.87685506,35.93335517,15,10/14/24
racl,1,-83.87683187,35.93335614,15,10/14/24
racl,1,-83.8768374,35.93329023,15,10/14/24
racl,1,-83.87676439,35.93330488,15,10/14/24
racl,1,-83.87681322,35.93330451,15,10/14/24
racl,3,-83.8771306,35.93324912,15,10/14/24
racl,1,-83.87692606,35.93323149,15,10/14/24
racl,1,-83.87697195,35.93323038,15,10/14/24
racl,1,-83.87700876,35.93324956,15,10/14/24
racl,1,-83.87669753,35.93341453,15,10/14/24
racl,1,-83.87689493,35.93332696,15,10/14/24
racl,2,-83.87687539,35.93336398,15,10/14/24
racl,1,-83.87691749,35.93333992,15,10/14/24
raca,1,-83.87691807,35.93334028,15,10/14/24
racl,1,-83.87706054,35.93326254,15,10/14/24
racl,2,-83.87715753,35.93330304,15,10/14/24
racl,1,-83.87683689,35.93324047,15,10/17/24
racl,1,-83.87687569,35.93335834,15,10/17/24
racl,1,-83.87694845,35.93333326,15,10/17/24
